 1.126556354E-03     4.447646825E+03     2.132224099E-03    -5.373670001E-02    -4.947224863E-02    -5.373670001E-02    -5.160447438E-02     2.514352703E+00    -5.181572253E-01     2.351732392E+00     8.526166888E-01     1.208175272E+00
 1.152841538E-03     4.543527586E+03     2.177226693E-03    -5.498372259E-02    -5.062926326E-02    -5.498372259E-02    -5.280649305E-02     2.693926112E+00    -5.553700331E-01     2.524758952E+00     9.084910376E-01     1.294702922E+00
 1.179740016E-03     4.641505897E+03     2.222975033E-03    -5.625942237E-02    -5.181346545E-02    -5.625942237E-02    -5.403644402E-02     2.886294593E+00    -5.952522279E-01     2.710541425E+00     9.679047864E-01     1.387425905E+00
 1.207266098E-03     4.741521996E+03     2.269468322E-03    -5.756444328E-02    -5.302550633E-02    -5.756444328E-02    -5.529497489E-02     3.092364573E+00    -6.379891879E-01     2.910062121E+00     1.031069570E+00     1.486782565E+00
 1.235434427E-03     4.843095601E+03     2.316700593E-03    -5.889944272E-02    -5.426604700E-02    -5.889944272E-02    -5.658274497E-02     3.313101761E+00    -6.837882299E-01     3.124321511E+00     1.098222634E+00     1.593255749E+00
 1.264259990E-03     4.946957566E+03     2.364670648E-03    -6.026509184E-02    -5.553573298E-02    -6.026509184E-02    -5.790042721E-02     3.549544444E+00    -7.328500659E-01     3.354424673E+00     1.169588575E+00     1.707346466E+00
 1.293758120E-03     5.052852150E+03     2.413371436E-03    -6.166207561E-02    -5.683531676E-02    -6.166207561E-02    -5.924868586E-02     3.802811047E+00    -7.854308564E-01     3.601541010E+00     1.245424488E+00     1.829602072E+00
 1.323944510E-03     5.160812933E+03     2.462795493E-03    -6.309109318E-02    -5.816548297E-02    -6.309109318E-02    -6.062827738E-02     4.074106473E+00    -8.417649624E-01     3.866937445E+00     1.325991528E+00     1.960619448E+00
 1.354835218E-03     5.271038559E+03     2.512933515E-03    -6.455285800E-02    -5.952696819E-02    -6.455285800E-02    -6.203989966E-02     4.364677512E+00    -9.021284019E-01     4.151938842E+00     1.411574920E+00     2.100993277E+00
 1.386446679E-03     5.383008935E+03     2.563775473E-03    -6.604809832E-02    -6.092052399E-02    -6.604809832E-02    -6.348429651E-02     4.675908241E+00    -9.667961897E-01     4.458032887E+00     1.502471963E+00     2.251418284E+00
 1.418795709E-03     5.497313936E+03     2.615307596E-03    -6.757755763E-02    -6.234691932E-02    -6.757755763E-02    -6.496222685E-02     5.009239558E+00    -1.036075068E+00     4.786781841E+00     1.598977064E+00     2.412612411E+00
 1.451899518E-03     5.613656648E+03     2.667515185E-03    -6.914199503E-02    -6.380694999E-02    -6.914199503E-02    -6.647446178E-02     5.366243477E+00    -1.110304593E+00     5.139809358E+00     1.701415224E+00     2.585315493E+00
 1.485775715E-03     5.732557087E+03     2.720380952E-03    -7.074218504E-02    -6.530141494E-02    -7.074218504E-02    -6.802178959E-02     5.748611169E+00    -1.189820058E+00     5.518995578E+00     1.810144178E+00     2.770393490E+00
 1.520442322E-03     5.853294101E+03     2.773885418E-03    -7.237891762E-02    -6.683119356E-02    -7.237891762E-02    -6.960505556E-02     6.158098241E+00    -1.275002325E+00     5.926246599E+00     1.925519340E+00     2.968698744E+00
 1.555917783E-03     5.976541265E+03     2.828006269E-03    -7.405299834E-02    -6.839696020E-02    -7.405299834E-02    -7.122496723E-02     6.596616550E+00    -1.366246087E+00     6.363629195E+00     2.047912283E+00     3.181202468E+00
 1.592220968E-03     6.102092603E+03     2.882718183E-03    -7.576524852E-02    -6.999978414E-02    -7.576524852E-02    -7.288250269E-02     7.066235612E+00    -1.463984719E+00     6.833363874E+00     2.177741146E+00     3.408872187E+00
 1.629371191E-03     6.229784600E+03     2.937993883E-03    -7.751650545E-02    -7.164048570E-02    -7.751650545E-02    -7.457848020E-02     7.569143648E+00    -1.568668027E+00     7.337877652E+00     2.315394824E+00     3.652824530E+00
